Make,Model,Variant,ExShowroomPrice,Displacement,Cylinders,ValvesPerCylinder,Drivetrain,CylinderConfiguration,EmissionNorm,Engine_ocation,FuelSystem,FuelTankCapacity,FuelType,Height,Length,Width,BodyType,Doors,CityMileage,HighwayMileage
Volkswagen,Polo,Comfortline 1.5 (D),851500,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1469,3971,162,Hatchback,5,19.00,20
Volkswagen,Polo,Highline Plus 1.5 (D),931500,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1469,3971,162,Hatchback,5,19.00,20
Volkswagen,Polo,Gt Tsi,976000,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1469,3971,162,Hatchback,5,17.00,17
Volkswagen,Polo,Gt Tdi,988500,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1469,3971,162,Hatchback,5,19.00,19
Maruti Suzuki,Dzire,Lxi,52613,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Petrol,1515,3995,1735,Sedan,4,16.30,
Maruti Suzuki,Dzire,Vxi,67312,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Petrol,1515,3995,1735,Sedan,4,16.30,
Maruti Suzuki,Dzire,Ldi,66622,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1515,3995,1735,Sedan,4,284.00,
Maruti Suzuki,Dzire,Zxi,72113,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Petrol,1515,3995,1735,Sedan,4,16.30,
Maruti Suzuki,Dzire,Vdi,75722,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1515,3995,1735,Sedan,4,28.40,
Maruti Suzuki,Dzire,Vxi Amt,72012,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Petrol,1515,3995,1735,Sedan,4,16.30,
Maruti Suzuki,Dzire,Zdi Amt,86322,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1515,3995,1735,Sedan,4,28.40,
Maruti Suzuki,Dzire,Zdi,81622,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1515,3995,1735,Sedan,4,284.00,
Maruti Suzuki,Dzire,Zxi Plus,821613,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Petrol,1515,3995,1735,Sedan,4,16.30,
Maruti Suzuki,Dzire,Zxi At,779113,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Petrol,1515,3995,1735,Sedan,4,16.30,
Maruti Suzuki,Dzire,Zxi Plus Amt,868613,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Petrol,1515,3995,1735,Sedan,4,16.30,
Maruti Suzuki,Dzire,Zdi Plus,90622,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1515,3995,1735,Sedan,4,284.00,
Maruti Suzuki,Dzire,Vdi Amt,80422,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1515,3995,1735,Sedan,4,28.40,
Maruti Suzuki,Dzire,Zdi Plus Amt,9222,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,37,Diesel,1515,3995,1735,Sedan,4,28.40,
Ford,Freestyle,1.5L Tdci Ambiente,676400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,1570,3954,1737,Crossover,5,,
Ford,Freestyle,1.5L Tdci Titanium,790900,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,1570,3954,1737,Hatchback,5,,
Ford,Freestyle,1.5L Tdci Titanium Plus,836400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,1570,3954,1737,Hatchback,5,,
Ford,Freestyle,12L Ti-Vct Ambiente,591400,1194 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,1570,3954,1737,Hatchback,5,,
Ford,Freestyle,12L Ti-Vct Titanium,721400,1194 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,1570,3954,1737,Hatchback,5,,
Ford,Freestyle,12L Ti-Vct Titanium Plus,756400,1194 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,1570,3954,1737,Hatchback,5,,
Ford,Freestyle,12L Ti-Vct Trend Plus,681400,1194 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,1570,3954,1737,Crossover,5,,
Ford,Freestyle,1.5L Tdci Trend Plus,745900,1498 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Diesel,1570,3954,1737,Crossover,5,,
Volkswagen,Ameo,Trendline 1.5L Tdi,711500,1498 cc,,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Diesel,1483,3995,162,Sedan,4,15.30,21.66
Volkswagen,Ameo,Comfortline 1.5L Tdi,810500,1498 cc,,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1483,3995,162,Sedan,4,15.30,21.66
Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,999900,1498 cc,,,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Diesel,1483,3995,162,Sedan,4,15.30,21.73
Volkswagen,Ameo,Highline Plus 1.5L Tdi,925500,1498 cc,,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Diesel,1483,3995,162,Sedan,4,15.30,21.66
Volkswagen,Ameo,Trendline 1.0L,594000,999 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1483,3995,162,Sedan,4,,
Volkswagen,Ameo,Comfortline 1.0L,665000,999 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1483,3995,162,Sedan,4,,
Volkswagen,Ameo,Highline Plus 1.0L,799900,999 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1483,3995,162,Sedan,4,,
Volkswagen,Ameo,Gt Line Tdi Dsg,999900,1498 cc,,,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Diesel,1483,3995,162,Sedan,4,15.30,21.73
Ford,Aspire,12 Ti-Vct Ambiente,598500,1194 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3995,1704,Sedan,4,,
Ford,Aspire,12 Ti-Vct Trend Plus,697400,1194 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3995,1704,Sedan,4,,
Ford,Aspire,12 Ti-Vct Trend,663400,1194 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3995,1704,Sedan,4,,
Ford,Aspire,1.5 Tdci Ambiente,699400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3995,1704,Sedan,4,,
Ford,Aspire,1.5 Tdci Trend,737400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3995,1704,Sedan,4,,
Ford,Aspire,1.5 Tdci Trend Plus,777400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3995,1705,Sedan,4,,
Ford,Aspire,1.5 Tdci Titanium,817400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3995,1704,Sedan,4,,
Ford,Aspire,1.5 Tdci Titanium Plus,82400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3995,1704,Sedan,4,,
Ford,Aspire,12 Ti-Vct Titanium Plus,72400,1194 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3995,1704,Sedan,4,,
Ford,Aspire,12 Ti-Vct Titanium,737400,1194 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3995,1704,Sedan,4,,
Ford,Aspire,12 Trend Plus Cng,758314,1194 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,CNG,125,3995,1704,Sedan,4,,
Ford,Aspire,12 Ti-Vct Blu,72400,1194 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,2,Petrol,125,3995,1704,Sedan,4,,
Ford,Aspire,1.5 Tdci Blu,82400,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,125,3995,1704,Sedan,4,,
Toyota,Platinum Etios,G,627100,1496 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1510,4369,1695,Sedan,4,136.00,16.3
Toyota,Platinum Etios,V,718600,1496 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1510,4369,1695,Sedan,4,136.00,16.7
Toyota,Platinum Etios,Gd,734700,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1510,4369,1695,Sedan,4,20.20,23.59
Toyota,Platinum Etios,Vd,828600,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1510,4369,1695,Sedan,4,20.30,23.6
Toyota,Platinum Etios,Vxd,888400,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1510,4369,1695,Sedan,4,20.20,23.08
Toyota,Platinum Etios,Vx,778400,1496 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Petrol,1510,4369,1695,Sedan,4,136.00,16.3
Toyota,Platinum Etios,Gx,689600,1496 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1510,4369,1695,Sedan,4,13.60,16.3
Toyota,Platinum Etios,Gxd,799600,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1510,4369,1695,Sedan,4,20.30,23.6
Toyota,Platinum Etios,Vxd Limited Edition,913400,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1510,4369,1695,Sedan,4,20.20,23.08
Toyota,Platinum Etios,Vx Limited Edition,803400,1496 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Petrol,1510,4369,1695,Sedan,4,13.60,16.3
Toyota,Etios Cross,V,82000,1496 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1555,3895,1735,Hatchback,5,15.00,16
Toyota,Etios Cross,G,650000,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1555,3895,1735,Hatchback,5,1678.00,
Toyota,Etios Cross,Vd,797500,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1555,3895,1735,Hatchback,5,18.10,2.5
Toyota,Etios Cross,Gd,766000,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1555,3895,1735,Hatchback,5,18.10,2.5
Toyota,Etios Cross,12 X Edition,668500,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1555,3895,1735,Hatchback,5,16.78,
Toyota,Etios Cross,1.4 X Edition,816000,1364 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1555,3895,1735,Hatchback,5,18.10,2.5
Mahindra,Verito Vibe,2,65728,1461 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1540,3991,1740,Hatchback,5,18.00,20.08
Mahindra,Verito Vibe,D4,68529,1461 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1540,3991,1740,Hatchback,5,18.00,20.08
Mahindra,Verito Vibe,D6,75028,1461 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1540,3991,1740,Hatchback,5,18.00,20.08
Fiat,Urban Cross,1.3 Multijet Active,677618,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,152,3989,1706,Crossover,5,20.00,
Fiat,Urban Cross,1.3 Multijet Dynamic,739074,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,152,3989,1706,Crossover,5,20.00,
Fiat,Urban Cross,1.4 T-Jet Emotion,977516,1368 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,152,3989,1706,Crossover,5,17.00,
Fiat,Urban Cross,1.3 Multijet Emotion,810211,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,152,3989,1706,Crossover,5,20.00,
Toyota,Glanza,G Hybrid,721900,1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,37,Petrol,1540,3995,1745,Hatchback,5,,
Toyota,Glanza,V,758200,1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,37,Petrol,1540,3995,1745,Hatchback,5,,
Toyota,Glanza,G Cvt,829900,1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,37,Petrol,1540,3995,1745,Hatchback,5,,
Toyota,Glanza,V Cvt,890200,1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,37,Petrol,1540,3995,1745,Hatchback,5,,
Toyota,Glanza,G Mt,697900,1197 cc,4,,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,37,Petrol,1540,3995,1745,Hatchback,5,,
Fiat,Avventura,Multijet Dynamic,79612,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,152,3989,1706,Crossover,5,112.00,20.5
Fiat,Avventura,Multijet Active,711801,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,152,3989,1706,Crossover,5,112.00,
Fiat,Avventura,Multijet Emotion,876341,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,152,3989,1706,Crossover,5,112.00,20.5
Honda,Jazz,V Petrol,745000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1544,3955,1694,Hatchback,5,11.30,
Honda,Jazz,Vx Cvt,909000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1544,3955,1694,Hatchback,5,11.30,
Honda,Jazz,Vx Petrol,789000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1544,3955,1694,Hatchback,5,11.30,
Honda,Jazz,V Cvt,865000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1544,3955,1694,Hatchback,5,11.30,
Honda,Jazz,S Diesel,816500,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,1544,3955,1694,Hatchback,5,2.00,
Honda,Jazz,V Diesel,896500,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,1544,3955,1694,Hatchback,5,2.00,
Honda,Jazz,Vx Diesel,940500,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,1544,3955,1694,Hatchback,5,2.00,
Honda,Jazz,Exclusive Edition Cvt,928000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1544,3955,1694,Hatchback,5,,
Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,2680000,1956 cc,4,4,AWD (All Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,60,Diesel,1657,4398,1818,SUV,5,,
Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,2760000,1956 cc,4,4,AWD (All Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,60,Diesel,1657,4398,1818,SUV,5,,
Isuzu,Mu-X,42,2734834,2999 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,76,Diesel,1840,425,1860,SUV,5,13.80,13.8
Isuzu,Mu-X,4X4,2931534,2999 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,76,Diesel,1840,425,1860,SUV,5,13.80,13.8
Mahindra,Alturas G4,2Wd At,2770150,2157 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,70,Diesel,1845,4850,1960,,,,
Mahindra,Alturas G4,4Wd At,3070150,2157 cc,4,4,4WD,In-line,,Front Transverse,Injection,70,Diesel,1.845,4850,1960,SUV,5,,
Volkswagen,Tiguan,Comfortline2.0L Tdi Amt,2814500,1968 cc,4,,AWD (All Wheel Drive),In-line,BS IV,,Injection,71,Diesel,162,4486,1839,SUV,5,,
Volkswagen,Tiguan,Highline2.0L Tdi Amt,3153500,1968 cc,4,,AWD (All Wheel Drive),In-line,BS IV,,Injection,71,Diesel,162,4486,1839,SUV,,,
Honda,Cr-V,2Wd Petrol Cvt,2827001,1997 cc,4,,FWD (Front Wheel Drive),In-line,,Front Transverse,Injection,57,Petrol,1679,452,1855,SUV,5,,
Honda,Cr-V,2Wd Diesel At,3067001,1597 cc,,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,57,Diesel,1679,452,1855,SUV,5,,
Honda,Cr-V,Awd Diesel At,277001,1597 cc,,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,57,Diesel,1689,452,1855,SUV,5,,
Skoda,Superb Sportline,Sportline 1.8L Tsi At,2899599,1798 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Petrol,1483,4861,1864,Sedan,4,11.30,13.7
Skoda,Superb Sportline,Sportline2.0L Tdi At,3149599,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Diesel,1483,4861,1864,Sedan,4,15.10,18.19
Audi,A3,35 Tdi Premium Plus,3021200,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1416,4456,1796,Sedan,4,18.00,18
Audi,A3,35 Tdi Technology,221200,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1416,4456,1796,Sedan,4,18.00,18
Audi,A3,35 Tfsi Premium Plus,2920750,1395 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Petrol,1416,4456,1796,Sedan,4,2.40,
Audi,A3,35 Tfsi Technology,3120750,1395 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Petrol,1416,4456,1796,Sedan,4,2.40,
,Mercedes-Benz B-Class,B 180 Sport,2988311,1595 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Petrol,1557,4393,1786,MPV,5,9.50,142
,Mercedes-Benz B-Class,B200 Cdi Sport,3089851,2143 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1557,4393,1786,MPV,5,11.50,15
,Mercedes-Benz B-Class,B 180 Night Edition,319862,1595 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Petrol,1557,4393,1786,MPV,5,9.50,142
,Mercedes-Benz B-Class,B200 Cdi Night Edition,330322,2143 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1557,4393,1786,MPV,5,11.50,15
,Mercedes-Benz Cla-Class,200 Sport,3599000,1991 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,56,Petrol,142,4630,1777,Sedan,4,11.04,15.04
,Mercedes-Benz Cla-Class,200 Cdi Style,312000,2143 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,56,Diesel,142,4630,1777,Sedan,4,13.90,17.9
,Mercedes-Benz Cla-Class,200 D Sport,3699000,2143 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,56,Diesel,142,4630,1777,Sedan,4,13.90,17.9
Skoda,Kodiaq,Style2.0 Tdi 4X4 At,299599,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Diesel,1483,4861,1864,SUV,4,15.10,18.19
Skoda,Kodiaq,Laurin And Klement,3678599,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Diesel,1483,4861,1864,SUV,4,15.10,18.19
Skoda,Kodiaq,Corporate Edition,299599,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,66,Diesel,1483,4861,1864,SUV,4,15.10,18.19
Dc,Avanti,Standard,3407407,2000 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Rear Mid Transverse,Injection,60,Petrol,200,4565,220,Coupe,2,8.00,10
Audi,Q3,30 Tdi Premium Fwd,3677200,1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,64,Diesel,1608,4388,1831,SUV,5,2.00,
Audi,Q3,35 Tdi Quattro Premium Plus,392200,1968 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,64,Diesel,1608,4388,1831,SUV,5,2.00,
Audi,Q3,35 Tdi Quattro Technology,4361000,1968 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,Front Transverse,Injection,64,Diesel,1608,4388,1831,SUV,5,2.00,
Audi,Q3,30 Tfsi Premium,3496750,1395 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,64,Petrol,1608,4388,1831,SUV,5,2.00,
Mini,Cooper 5 Door,Cooper D,3600000,1496 cc,3,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Petrol,125,392,127,Hatchback,5,10.30,
Mini,Convertible,Cooper S,3830000,1998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Petrol,1415,3850,127,Convertible,2,,
Volvo,Xc40,D4 Momentum,3990000,1969 cc,5,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,,Diesel,162,425,1863,SUV,5,,
Volvo,Xc40,D4 Inscription,4390000,1969 cc,5,4,AWD (All Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,,Diesel,162,425,1863,SUV,5,,
Volvo,Xc40,T4 R-Design,3990000,1969 cc,5,4,AWD (All Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,54,Petrol,162,425,1863,SUV,5,,
Mini,Clubman,Cooper S,4120000,1998 cc,4,4,,In-line,BS IV,Front Longitudinal,Injection,,Petrol,1441,253,1801,Hatchback,4,2.30,13.8
Audi,A4,Premium Plus 35 Tfsi,4149000,1395 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,54,Petrol,127,426,182,Sedan,4,,
Audi,A4,Technology 35 Tfsi,4507000,1395 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,54,Petrol,127,426,182,Sedan,4,,
Mini,John Cooper Works,Hatch,4350000,1998 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,44,Petrol,1414,3874,127,Sports Hatchback,3,,
Jaguar,Xe,S Petrol,4498000,1997 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,61,Petrol,1416,4691,1850,Sedan,4,,
Jaguar,Xe,S Diesel,4498000,1999 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,56,Diesel,1416,4691,1850,Sedan,4,,
Jaguar,Xe,Se Diesel,4633000,1999 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,56,Diesel,1416,4691,1850,Sedan,4,,
Jaguar,Xe,Se Petrol,4633000,1997 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,61,Petrol,1416,4691,1850,Sedan,4,,
Jaguar,Xf,2.0 Prestige,543629,1999 cc,4,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,74,Petrol,1460,4961,2091,Sedan,4,5.70,13.2
Jaguar,Xf,2.0 Portfolio,6073446,1999 cc,4,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,2,Petrol,1457,22,1899,Sedan,4,5.70,13.2
Jaguar,Xf,2.0 Portfolio Diesel,6138811,1999 cc,4,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,83,Diesel,1457,22,1899,Sedan,4,5.70,19.33
Jaguar,Xf,2.0 Prestige Diesel,550622,1999 cc,4,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,66,Diesel,1457,5067,2091,Sedan,4,5.70,19.33
Jaguar,Xf,2.0 Pure Diesel,4977080,1999 cc,4,4,RWD (Rear Wheel Drive),V,BS IV,Front Longitudinal,Injection,66,Diesel,1457,5067,2091,Sedan,4,5.70,19.33
Audi,A3 Cabriolet,40 Tfsi,5038000,1395 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,50,Petrol,1409,421,1793,Convertible,2,192.00,
Audi,A6,Premium Plus 45 Tfsi,542200,1984 cc,4,16,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,73,Petrol,1455,4933,1874,Sedan,4,,
Audi,A6,Technology 45 Tfsi,592200,1984 cc,4,16,FWD (Front Wheel Drive),In-line,BS 6,Front Longitudinal,Injection,73,Petrol,1455,4933,1874,Sedan,4,,
Bmw,X3,Xdrive20D Luxury Line,5930000,1995 cc,4,4,4WD,In-line,BS IV,Front Longitudinal,Injection,67,Diesel,1678,4657,1881,SUV,5,16.00,18.56
Bmw,X3,Xdrive 30I Luxury Line,5880000,1998 cc,4,4,4WD,In-line,BS IV,Front Longitudinal,Injection,67,Petrol,1678,4657,1881,SUV,5,16.00,18.56
Bmw,X3,Xdriv20D Xline,5600000,1995 cc,4,4,4WD,In-line,BS IV,Front Longitudinal,Injection,67,Diesel,1678,4657,1881,SUV,5,16.00,18.56
Land Rover,Discovery Sport,S,5706000,1999 cc,4,4,4WD,In-line,BS 6,Front Transverse,Injection,70,Diesel,127,4600,2069,SUV,5,,
Land Rover,Discovery Sport,R-Dynamic Se,6089000,1999 cc,4,4,4WD,In-line,BS 6,Front Transverse,Injection,70,Diesel,127,4600,2069,SUV,5,,
Volvo,S90,D4 Inscription,5890000,1969 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,,Diesel,1443,4963,1879,Sedan,4,1144.00,
